startId,count,endId
MESH_C000657245,62,MESH_D007172
MESH_C000657245,62,MESH_D007247
MESH_C000657245,62,MESH_D007683
MESH_C536436,62,MESH_C000657245
MESH_C537017,62,MESH_D005334
MESH_D000740,62,MESH_D003371
MESH_D000860,62,MESH_D004211
MESH_D001247,62,MESH_D004244
MESH_D001259,62,MESH_D003643
MESH_D001327,62,MESH_D006973
MESH_D001523,62,MESH_D011014
MESH_D001714,62,MESH_D011605
MESH_D001778,62,MESH_D029424
MESH_D001927,62,MESH_D012131
MESH_D002280,62,MESH_D009369
MESH_D002908,62,MESH_D029424
MESH_D002908,62,MESH_D045169
MESH_D003141,62,MESH_D013927
MESH_D003231,62,MESH_D004417
MESH_D003324,62,MESH_D006261
MESH_D003371,62,MESH_D000740
MESH_D003371,62,MESH_D006417
MESH_D003371,62,MESH_D014069
MESH_D003643,62,MESH_D001259
MESH_D003643,62,MESH_D009101
MESH_D003643,62,MESH_D018771
MESH_D003643,62,MESH_D051359
MESH_D003693,62,MESH_D011605
MESH_D003711,62,MESH_D004660
MESH_D003920,62,MESH_D015431
MESH_D003967,62,MESH_D009202
MESH_D003967,62,MESH_D018805
MESH_D004211,62,MESH_D000860
MESH_D004211,62,MESH_D007511
MESH_D004244,62,MESH_D001247
MESH_D004342,62,MESH_D009503
MESH_D004417,62,MESH_D003231
MESH_D004660,62,MESH_D003711
MESH_D005184,62,MESH_D007239
MESH_D005334,62,MESH_C537017
MESH_D006261,62,MESH_D003324
MESH_D006331,62,MESH_D054058
MESH_D006417,62,MESH_D003371
MESH_D006417,62,MESH_D007674
MESH_D006470,62,MESH_D008171
MESH_D006470,62,MESH_D012818
MESH_D006470,62,MESH_D018908
MESH_D006937,62,MESH_D006973
MESH_D006973,62,MESH_D001327
MESH_D006973,62,MESH_D006937
MESH_D006973,62,MESH_D015212
MESH_D007172,62,MESH_C000657245
MESH_D007239,62,MESH_D005184
MESH_D007239,62,MESH_D012164
MESH_D007247,62,MESH_C000657245
MESH_D007511,62,MESH_D004211
MESH_D007674,62,MESH_D006417
MESH_D007674,62,MESH_D012772
MESH_D007683,62,MESH_C000657245
MESH_D007970,62,MESH_D009503
MESH_D008103,62,MESH_D017093
MESH_D008171,62,MESH_D006470
MESH_D009062,62,MESH_D009369
MESH_D009101,62,MESH_D003643
MESH_D009202,62,MESH_D003967
MESH_D009369,62,MESH_D002280
MESH_D009369,62,MESH_D009062
MESH_D009461,62,MESH_D050723
MESH_D009503,62,MESH_D004342
MESH_D009503,62,MESH_D007970
MESH_D011014,62,MESH_D001523
MESH_D011605,62,MESH_D001714
MESH_D011605,62,MESH_D003693
MESH_D012128,62,MESH_D017563
MESH_D012128,62,MESH_D058625
MESH_D012131,62,MESH_D001927
MESH_D012131,62,MESH_D013921
MESH_D012141,62,MESH_D012772
MESH_D012164,62,MESH_D007239
MESH_D012772,62,MESH_D007674
MESH_D012772,62,MESH_D012141
MESH_D012772,62,MESH_D018352
MESH_D012772,62,MESH_D051437
MESH_D012818,62,MESH_D006470
MESH_D013921,62,MESH_D012131
MESH_D013927,62,MESH_D003141
MESH_D014069,62,MESH_D003371
MESH_D014839,62,MESH_D017093
MESH_D015212,62,MESH_D006973
MESH_D015431,62,MESH_D003920
MESH_D017093,62,MESH_D008103
MESH_D017093,62,MESH_D014839
MESH_D017563,62,MESH_D012128
MESH_D018352,62,MESH_D012772
MESH_D018771,62,MESH_D003643
MESH_D018805,62,MESH_D003967
MESH_D018908,62,MESH_D006470
MESH_D029424,62,MESH_D001778
MESH_D029424,62,MESH_D002908
MESH_D045169,62,MESH_D002908
MESH_D045169,62,MESH_D060085
MESH_D050723,62,MESH_D009461
MESH_D051359,62,MESH_D003643
MESH_D051437,62,MESH_D012772
MESH_D054058,62,MESH_D006331
MESH_D058625,62,MESH_D012128
MESH_D060085,62,MESH_D045169
MESH_D064420,62,MESH_D066126
MESH_D066126,62,MESH_D064420
MESH_C536227,61,MESH_D018908
MESH_D000138,61,MESH_D005221
MESH_D000275,61,MESH_D003967
MESH_D000402,61,MESH_D000857
MESH_D000857,61,MESH_D000402
MESH_D001102,61,MESH_D005355
MESH_D001102,61,MESH_D006470
MESH_D001145,61,MESH_D012770
MESH_D001172,61,MESH_D003967
MESH_D001249,61,MESH_D002908
MESH_D001281,61,MESH_D017180
MESH_D001991,61,MESH_D003920
MESH_D002318,61,MESH_D007676
MESH_D002544,61,MESH_D005221
MESH_D002908,61,MESH_D001249
MESH_D002908,61,MESH_D016638
MESH_D003128,61,MESH_D006973
MESH_D003128,61,MESH_D012128
MESH_D003371,61,MESH_D005767
MESH_D003643,61,MESH_D003680
MESH_D003680,61,MESH_D003643
MESH_D003872,61,MESH_D012871
MESH_D003920,61,MESH_D001991
MESH_D003920,61,MESH_D010300
MESH_D003920,61,MESH_D014947
MESH_D003967,61,MESH_D000275
MESH_D003967,61,MESH_D001172
MESH_D004417,61,MESH_D014987
MESH_D004487,61,MESH_D005221
MESH_D004617,61,MESH_D007239
MESH_D005076,61,MESH_D012818
MESH_D005221,61,MESH_D000138
MESH_D005221,61,MESH_D002544
MESH_D005221,61,MESH_D004487
MESH_D005355,61,MESH_D001102
MESH_D005767,61,MESH_D003371
MESH_D006331,61,MESH_D006332
MESH_D006331,61,MESH_D007511
MESH_D006331,61,MESH_D014839
MESH_D006332,61,MESH_D006331
MESH_D006333,61,MESH_D007676
MESH_D006333,61,MESH_D008231
MESH_D006470,61,MESH_D001102
MESH_D006973,61,MESH_D003128
MESH_D006973,61,MESH_D009190
MESH_D007022,61,MESH_D012772
MESH_D007238,61,MESH_D012640
MESH_D007239,61,MESH_D004617
MESH_D007239,61,MESH_D008545
MESH_D007239,61,MESH_D009395
MESH_D007239,61,MESH_D012080
MESH_D007511,61,MESH_D006331
MESH_D007674,61,MESH_D020521
MESH_D007676,61,MESH_D002318
MESH_D007676,61,MESH_D006333
MESH_D008103,61,MESH_D020521
MESH_D008180,61,MESH_D011014
MESH_D008231,61,MESH_D006333
MESH_D008545,61,MESH_D007239
MESH_D009190,61,MESH_D006973
MESH_D009202,61,MESH_D012772
MESH_D009395,61,MESH_D007239
MESH_D010300,61,MESH_D003920
MESH_D011014,61,MESH_D008180
MESH_D011014,61,MESH_D013610
MESH_D011565,61,MESH_D015535
MESH_D012080,61,MESH_D007239
MESH_D012128,61,MESH_D003128
MESH_D012131,61,MESH_D013923
MESH_D012140,61,MESH_D018908
MESH_D012640,61,MESH_D007238
MESH_D012770,61,MESH_D001145
MESH_D012772,61,MESH_D007022
MESH_D012772,61,MESH_D009202
MESH_D012818,61,MESH_D005076
MESH_D012818,61,MESH_D056486
MESH_D012871,61,MESH_D003872
MESH_D013610,61,MESH_D011014
MESH_D013923,61,MESH_D012131
MESH_D014839,61,MESH_D006331
MESH_D014947,61,MESH_D003920
MESH_D014987,61,MESH_D004417
MESH_D015535,61,MESH_D011565
MESH_D016638,61,MESH_D002908
MESH_D017180,61,MESH_D001281
MESH_D018908,61,MESH_C536227
MESH_D018908,61,MESH_D012140
MESH_D020521,61,MESH_D007674
MESH_D020521,61,MESH_D008103
MESH_D020521,61,MESH_D051271
MESH_D020521,61,MESH_D051436
MESH_D020521,61,MESH_D058186
MESH_D051271,61,MESH_D020521
MESH_D051436,61,MESH_D020521
MESH_D051437,61,MESH_D054556
MESH_D054556,61,MESH_D051437
MESH_D056486,61,MESH_D012818
MESH_D058186,61,MESH_D020521
MESH_C000657245,60,MESH_C535817
MESH_C000657245,60,MESH_D000069279
MESH_C000657245,60,MESH_D002481
MESH_C000657245,60,MESH_D003117
MESH_C000657245,60,MESH_D005402
MESH_C000657245,60,MESH_D008607
MESH_C535817,60,MESH_C000657245
MESH_C536227,60,MESH_D012640
MESH_D000067390,60,MESH_D005221
MESH_D000069279,60,MESH_C000657245
MESH_D000079225,60,MESH_D009771
MESH_D000138,60,MESH_D000860
MESH_D000437,60,MESH_D001007
MESH_D000857,60,MESH_D006470
MESH_D000860,60,MESH_D000138
MESH_D000860,60,MESH_D009422
MESH_D001007,60,MESH_D000437
MESH_D001068,60,MESH_D009325
MESH_D001102,60,MESH_D002908
MESH_D001145,60,MESH_D005221
MESH_D001249,60,MESH_D012818
MESH_D001281,60,MESH_D001943
MESH_D001778,60,MESH_D002544
MESH_D001791,60,MESH_D007239
MESH_D001927,60,MESH_D012128
MESH_D001943,60,MESH_D001281
MESH_D002318,60,MESH_D008659
MESH_D002318,60,MESH_D014693
MESH_D002481,60,MESH_C000657245
MESH_D002544,60,MESH_D001778
MESH_D002637,60,MESH_D012131
MESH_D002908,60,MESH_D001102
MESH_D003092,60,MESH_D007239
MESH_D003117,60,MESH_C000657245
MESH_D003128,60,MESH_D003920
MESH_D003231,60,MESH_D018352
MESH_D003324,60,MESH_D012140
MESH_D003324,60,MESH_D050197
MESH_D003711,60,MESH_D005334
MESH_D003920,60,MESH_D003128
MESH_D003920,60,MESH_D006976
MESH_D003920,60,MESH_D009205
MESH_D003967,60,MESH_D006816
MESH_D004211,60,MESH_D025861
MESH_D004211,60,MESH_D055370
MESH_D004244,60,MESH_D004660
MESH_D004646,60,MESH_D009369
MESH_D004660,60,MESH_D004244
MESH_D005221,60,MESH_D000067390
MESH_D005221,60,MESH_D001145
MESH_D005221,60,MESH_D012893
MESH_D005334,60,MESH_D003711
MESH_D005334,60,MESH_D009395
MESH_D005355,60,MESH_D045169
MESH_D005402,60,MESH_C000657245
MESH_D005767,60,MESH_D012128
MESH_D006261,60,MESH_D007674
MESH_D006261,60,MESH_D011595
MESH_D006333,60,MESH_D012140
MESH_D006470,60,MESH_D000857
MESH_D006470,60,MESH_D007022
MESH_D006509,60,MESH_D012128
MESH_D006816,60,MESH_D003967
MESH_D006976,60,MESH_D003920
MESH_D007022,60,MESH_D006470
MESH_D007153,60,MESH_D007249
MESH_D007238,60,MESH_D007239
MESH_D007239,60,MESH_D001791
MESH_D007239,60,MESH_D003092
MESH_D007239,60,MESH_D007238
MESH_D007239,60,MESH_D011595
MESH_D007239,60,MESH_D017114
MESH_D007239,60,MESH_D053609
MESH_D007249,60,MESH_D007153
MESH_D007674,60,MESH_D006261
MESH_D008607,60,MESH_C000657245
MESH_D008659,60,MESH_D002318
MESH_D009080,60,MESH_D012769
MESH_D009202,60,MESH_D012818
MESH_D009205,60,MESH_D003920
MESH_D009325,60,MESH_D001068
MESH_D009325,60,MESH_D009503
MESH_D009325,60,MESH_D012140
MESH_D009325,60,MESH_D013610
MESH_D009369,60,MESH_D004646
MESH_D009395,60,MESH_D005334
MESH_D009422,60,MESH_D000860
MESH_D009461,60,MESH_D012131
MESH_D009503,60,MESH_D009325
MESH_D009771,60,MESH_D000079225
MESH_D011595,60,MESH_D006261
MESH_D011595,60,MESH_D007239
MESH_D012128,60,MESH_D001927
MESH_D012128,60,MESH_D005767
MESH_D012128,60,MESH_D006509
MESH_D012128,60,MESH_D061325
MESH_D012131,60,MESH_D002637
MESH_D012131,60,MESH_D009461
MESH_D012140,60,MESH_D003324
MESH_D012140,60,MESH_D006333
MESH_D012140,60,MESH_D009325
MESH_D012640,60,MESH_C536227
MESH_D012769,60,MESH_D009080
MESH_D012818,60,MESH_D001249
MESH_D012818,60,MESH_D009202
MESH_D012893,60,MESH_D005221
MESH_D013610,60,MESH_D009325
MESH_D013921,60,MESH_D058186
MESH_D014693,60,MESH_D002318
MESH_D014839,60,MESH_D051436
MESH_D017114,60,MESH_D007239
MESH_D018352,60,MESH_D003231
MESH_D025861,60,MESH_D004211
MESH_D045169,60,MESH_D005355
MESH_D050197,60,MESH_D003324
MESH_D051436,60,MESH_D014839
MESH_D053609,60,MESH_D007239
MESH_D055370,60,MESH_D004211
MESH_D058186,60,MESH_D013921
MESH_D061325,60,MESH_D012128
MESH_C000657245,59,MESH_D000071079
MESH_C000657245,59,MESH_D000236
MESH_C000657245,59,MESH_D002280
MESH_C000657245,59,MESH_D002532
MESH_C000657245,59,MESH_D006869
MESH_C000657245,59,MESH_D009128
MESH_C000657245,59,MESH_D010302
MESH_C000657245,59,MESH_D016470
MESH_C536439,59,MESH_D006973
MESH_C538614,59,MESH_D007239
MESH_D000071079,59,MESH_C000657245
MESH_D000079225,59,MESH_D051271
MESH_D000236,59,MESH_C000657245
MESH_D000544,59,MESH_D006973
MESH_D000544,59,MESH_D050197
MESH_D000857,59,MESH_D002637
MESH_D001007,59,MESH_D016638
MESH_D001037,59,MESH_D010291
MESH_D001102,59,MESH_D009336
MESH_D001237,59,MESH_D007239
MESH_D001281,59,MESH_D012128
MESH_D001327,59,MESH_D018352
MESH_D001523,59,MESH_D003704
MESH_D001523,59,MESH_D004342
MESH_D001523,59,MESH_D006816
MESH_D001855,59,MESH_D009369
MESH_D001991,59,MESH_D012141
MESH_D002280,59,MESH_C000657245
MESH_D002318,59,MESH_D015658
MESH_D002532,59,MESH_C000657245
MESH_D002543,59,MESH_D003643
MESH_D002544,59,MESH_D003324
MESH_D002544,59,MESH_D004211
MESH_D002637,59,MESH_D000857
MESH_D002908,59,MESH_D005221
MESH_D003139,59,MESH_D003643
MESH_D003324,59,MESH_D002544
MESH_D003643,59,MESH_D002543
MESH_D003643,59,MESH_D003139
MESH_D003643,59,MESH_D007003
MESH_D003643,59,MESH_D014693
MESH_D003704,59,MESH_D001523
MESH_D003704,59,MESH_D010195
MESH_D003920,59,MESH_D050197
MESH_D003967,59,MESH_D060085
MESH_D004211,59,MESH_D002544
MESH_D004211,59,MESH_D051437
MESH_D004244,59,MESH_D018771
MESH_D004342,59,MESH_D001523
MESH_D004401,59,MESH_D018908
MESH_D004417,59,MESH_D011537
MESH_D005221,59,MESH_D002908
MESH_D005221,59,MESH_D011537
MESH_D006261,59,MESH_D014786
MESH_D006323,59,MESH_D006333
MESH_D006333,59,MESH_D006323
MESH_D006620,59,MESH_D007239
MESH_D006816,59,MESH_D001523
MESH_D006869,59,MESH_C000657245
MESH_D006943,59,MESH_D018352
MESH_D006973,59,MESH_C536439
MESH_D006973,59,MESH_D000544
MESH_D006973,59,MESH_D007970
MESH_D007003,59,MESH_D003643
MESH_D007022,59,MESH_D008231
MESH_D007022,59,MESH_D012640
MESH_D007239,59,MESH_C538614
MESH_D007239,59,MESH_D001237
MESH_D007239,59,MESH_D006620
MESH_D007239,59,MESH_D008581
MESH_D007239,59,MESH_D015535
MESH_D007249,59,MESH_D057772
MESH_D007674,59,MESH_D012140
MESH_D007970,59,MESH_D006973
MESH_D008103,59,MESH_D009369
MESH_D008103,59,MESH_D018805
MESH_D008107,59,MESH_D051436
MESH_D008231,59,MESH_D007022
MESH_D008581,59,MESH_D007239
MESH_D009102,59,MESH_D009325
MESH_D009128,59,MESH_C000657245
MESH_D009202,59,MESH_D064420
MESH_D009205,59,MESH_D012818
MESH_D009325,59,MESH_D009102
MESH_D009336,59,MESH_D001102
MESH_D009369,59,MESH_D001855
MESH_D009369,59,MESH_D008103
MESH_D009369,59,MESH_D012468
MESH_D010146,59,MESH_D051437
MESH_D010195,59,MESH_D003704
MESH_D010291,59,MESH_D001037
MESH_D010302,59,MESH_C000657245
MESH_D011014,59,MESH_D015431
MESH_D011014,59,MESH_D059246
MESH_D011537,59,MESH_D004417
MESH_D011537,59,MESH_D005221
MESH_D012120,59,MESH_D015047
MESH_D012128,59,MESH_D001281
MESH_D012140,59,MESH_D007674
MESH_D012140,59,MESH_D012772
MESH_D012141,59,MESH_D001991
MESH_D012468,59,MESH_D009369
MESH_D012640,59,MESH_D007022
MESH_D012772,59,MESH_D012140
MESH_D012818,59,MESH_D009205
MESH_D014693,59,MESH_D003643
MESH_D014786,59,MESH_D006261
MESH_D015047,59,MESH_D012120
MESH_D015431,59,MESH_D011014
MESH_D015535,59,MESH_D007239
MESH_D015658,59,MESH_D002318
MESH_D016470,59,MESH_C000657245
MESH_D016638,59,MESH_D001007
MESH_D018352,59,MESH_D001327
MESH_D018352,59,MESH_D006943
MESH_D018771,59,MESH_D004244
MESH_D018805,59,MESH_D008103
MESH_D018805,59,MESH_D051437
MESH_D018908,59,MESH_D004401
MESH_D050197,59,MESH_D000544
MESH_D050197,59,MESH_D003920
MESH_D051271,59,MESH_D000079225
MESH_D051436,59,MESH_D008107
MESH_D051437,59,MESH_D004211
MESH_D051437,59,MESH_D010146
MESH_D051437,59,MESH_D018805
MESH_D057772,59,MESH_D007249
MESH_D059246,59,MESH_D011014
MESH_D060085,59,MESH_D003967
MESH_D064420,59,MESH_D009202
MESH_C000657245,58,MESH_D000853
MESH_C000657245,58,MESH_D008286
MESH_C000657245,58,MESH_D009886
MESH_C000657245,58,MESH_D012749
MESH_C000657245,58,MESH_D013736
MESH_C000657245,58,MESH_D015228
MESH_C000657245,58,MESH_D054060
MESH_D000275,58,MESH_D009765
MESH_D000275,58,MESH_D029424
MESH_D000370,58,MESH_D004244
MESH_D000783,58,MESH_D012128
MESH_D000799,58,MESH_D005076
MESH_D000853,58,MESH_C000657245
MESH_D000860,58,MESH_D001927
MESH_D001068,58,MESH_D005221
MESH_D001145,58,MESH_D009102
MESH_D001168,58,MESH_D007249
MESH_D001259,58,MESH_D004244
MESH_D001523,58,MESH_D006973
MESH_D001778,58,MESH_D019851
MESH_D001927,58,MESH_D000860
MESH_D002543,58,MESH_D003371
MESH_D002637,58,MESH_D004487
MESH_D003141,58,MESH_D006261
MESH_D003324,58,MESH_D016638
MESH_D003371,58,MESH_D002543
MESH_D003428,58,MESH_D045169
MESH_D003704,58,MESH_D008175
MESH_D004172,58,MESH_D005334
MESH_D004244,58,MESH_D000370
MESH_D004244,58,MESH_D001259
MESH_D004417,58,MESH_D009223
MESH_D004487,58,MESH_D002637
MESH_D004700,58,MESH_D029424
MESH_D005076,58,MESH_D000799
MESH_D005076,58,MESH_D051437
MESH_D005221,58,MESH_D001068
MESH_D005221,58,MESH_D020521
MESH_D005334,58,MESH_D004172
MESH_D005334,58,MESH_D009336
MESH_D005334,58,MESH_D009461
MESH_D006086,58,MESH_D011014
MESH_D006261,58,MESH_D003141
MESH_D006261,58,MESH_D013651
MESH_D006965,58,MESH_D011014
MESH_D006973,58,MESH_D001523
MESH_D007239,58,MESH_D012678
MESH_D007239,58,MESH_D059246
MESH_D007249,58,MESH_D001168
MESH_D007511,58,MESH_D018805
MESH_D007674,58,MESH_D009325
MESH_D007674,58,MESH_D064420
MESH_D008175,58,MESH_D003704
MESH_D008231,58,MESH_D020521
MESH_D008286,58,MESH_C000657245
MESH_D009102,58,MESH_D001145
MESH_D009205,58,MESH_D012141
MESH_D009205,58,MESH_D013610
MESH_D009223,58,MESH_D004417
MESH_D009223,58,MESH_D010195
MESH_D009223,58,MESH_D018352
MESH_D009325,58,MESH_D007674
MESH_D009336,58,MESH_D005334
MESH_D009369,58,MESH_D014786
MESH_D009369,58,MESH_D015619
MESH_D009369,58,MESH_D018281
MESH_D009461,58,MESH_D005334
MESH_D009765,58,MESH_D000275
MESH_D009886,58,MESH_C000657245
MESH_D010195,58,MESH_D009223
MESH_D011014,58,MESH_D006086
MESH_D011014,58,MESH_D006965
MESH_D011014,58,MESH_D055501
MESH_D011565,58,MESH_D012871
MESH_D012128,58,MESH_D000783
MESH_D012141,58,MESH_D009205
MESH_D012678,58,MESH_D007239
MESH_D012749,58,MESH_C000657245
MESH_D012871,58,MESH_D011565
MESH_D013313,58,MESH_D018352
MESH_D013610,58,MESH_D009205
MESH_D013651,58,MESH_D006261
MESH_D013736,58,MESH_C000657245
MESH_D013923,58,MESH_D019851
MESH_D014786,58,MESH_D009369
MESH_D015228,58,MESH_C000657245
MESH_D015619,58,MESH_D009369
MESH_D016638,58,MESH_D003324
MESH_D018281,58,MESH_D009369
MESH_D018352,58,MESH_D009223
MESH_D018352,58,MESH_D013313
MESH_D018805,58,MESH_D007511
MESH_D018805,58,MESH_D019851
MESH_D019851,58,MESH_D001778
MESH_D019851,58,MESH_D013923
MESH_D019851,58,MESH_D018805
MESH_D020521,58,MESH_D005221
MESH_D020521,58,MESH_D008231
MESH_D029424,58,MESH_D000275
MESH_D029424,58,MESH_D004700
MESH_D045169,58,MESH_D003428
MESH_D051437,58,MESH_D005076
MESH_D054060,58,MESH_C000657245
MESH_D055501,58,MESH_D011014
MESH_D059246,58,MESH_D007239
MESH_D064420,58,MESH_D007674
MESH_C000657245,57,MESH_C536989
MESH_C000657245,57,MESH_D000361
MESH_C000657245,57,MESH_D003323
MESH_C000657245,57,MESH_D020181
MESH_C536227,57,MESH_D009422
MESH_C536439,57,MESH_D003920
MESH_C536989,57,MESH_C000657245
MESH_D000309,57,MESH_D003643
MESH_D000361,57,MESH_C000657245
MESH_D000855,57,MESH_D004244
MESH_D001007,57,MESH_D012120
MESH_D001102,57,MESH_D012772
MESH_D001102,57,MESH_D013921
MESH_D001145,57,MESH_D007511
MESH_D001172,57,MESH_D005221
MESH_D001327,57,MESH_D011014
MESH_D001424,57,MESH_D060085
MESH_D001778,57,MESH_D025861
MESH_D001996,57,MESH_D003704
MESH_D002318,57,MESH_D020271
MESH_D002561,57,MESH_D007249
MESH_D002637,57,MESH_D018771
MESH_D002908,57,MESH_D013313
MESH_D003323,57,MESH_C000657245
MESH_D003324,57,MESH_D063806
MESH_D003371,57,MESH_D009205
MESH_D003428,57,MESH_D012128
MESH_D003643,57,MESH_D000309
MESH_D003643,57,MESH_D007662
MESH_D003693,57,MESH_D006261
MESH_D003704,57,MESH_D001996
MESH_D003920,57,MESH_C536439
MESH_D004244,57,MESH_D000855
MESH_D005221,57,MESH_D001172
MESH_D005767,57,MESH_D014839
MESH_D006261,57,MESH_D003693
MESH_D006331,57,MESH_D012640
MESH_D006333,57,MESH_D011654
MESH_D006470,57,MESH_D014456
MESH_D006470,57,MESH_D014839
MESH_D006943,57,MESH_D012128
MESH_D007239,57,MESH_D010020
MESH_D007239,57,MESH_D010698
MESH_D007249,57,MESH_D002561
MESH_D007249,57,MESH_D019636
MESH_D007319,57,MESH_D014839
MESH_D007511,57,MESH_D001145
MESH_D007662,57,MESH_D003643
MESH_D007676,57,MESH_D029424
MESH_D007964,57,MESH_D007970
MESH_D007970,57,MESH_D007964
MESH_D008048,57,MESH_D009369
MESH_D008133,57,MESH_D017093
MESH_D008175,57,MESH_D012128
MESH_D009190,57,MESH_D011014
MESH_D009205,57,MESH_D003371
MESH_D009369,57,MESH_D008048
MESH_D009369,57,MESH_D013921
MESH_D009369,57,MESH_D054198
MESH_D009422,57,MESH_C536227
MESH_D010020,57,MESH_D007239
MESH_D010698,57,MESH_D007239
MESH_D010996,57,MESH_D012141
MESH_D011014,57,MESH_D001327
MESH_D011014,57,MESH_D009190
MESH_D011654,57,MESH_D006333
MESH_D012120,57,MESH_D001007
MESH_D012128,57,MESH_D003428
MESH_D012128,57,MESH_D006943
MESH_D012128,57,MESH_D008175
MESH_D012141,57,MESH_D010996
MESH_D012640,57,MESH_D006331
MESH_D012769,57,MESH_D056486
MESH_D012772,57,MESH_D001102
MESH_D013313,57,MESH_D002908
MESH_D013921,57,MESH_D001102
MESH_D013921,57,MESH_D009369
MESH_D014456,57,MESH_D006470
MESH_D014839,57,MESH_D005767
MESH_D014839,57,MESH_D006470
MESH_D014839,57,MESH_D007319
MESH_D014839,57,MESH_D018908
MESH_D014839,57,MESH_D029424
MESH_D016638,57,MESH_D029424
MESH_D017093,57,MESH_D008133
MESH_D018771,57,MESH_D002637
MESH_D018805,57,MESH_D020246
MESH_D018908,57,MESH_D014839
MESH_D019636,57,MESH_D007249
MESH_D020181,57,MESH_C000657245
MESH_D020246,57,MESH_D018805
MESH_D020271,57,MESH_D002318
MESH_D025861,57,MESH_D001778
MESH_D029424,57,MESH_D007676
MESH_D029424,57,MESH_D014839
MESH_D029424,57,MESH_D016638
MESH_D054198,57,MESH_D009369
MESH_D056486,57,MESH_D012769
MESH_D060085,57,MESH_D001424
MESH_D063806,57,MESH_D003324
MESH_C000657245,56,MESH_C537147
MESH_C537147,56,MESH_C000657245
MESH_D000077192,56,MESH_D007239
MESH_D000079225,56,MESH_D004244
MESH_D000370,56,MESH_D012131
MESH_D000857,56,MESH_D005076
MESH_D000857,56,MESH_D009765
MESH_D000860,56,MESH_D013610
MESH_D001037,56,MESH_D006261
MESH_D001145,56,MESH_D007674
MESH_D001145,56,MESH_D054537
MESH_D001172,56,MESH_D012131
MESH_D001259,56,MESH_D008231
MESH_D001416,56,MESH_D005334
MESH_D001927,56,MESH_D008581
MESH_D001996,56,MESH_D009223
MESH_D002289,56,MESH_D009503
MESH_D002318,56,MESH_D008175
MESH_D002544,56,MESH_D011014
MESH_D002561,56,MESH_D008107
MESH_D003141,56,MESH_D009102
MESH_D003244,56,MESH_D005334
MESH_D003244,56,MESH_D012640
MESH_D003371,56,MESH_D003681
MESH_D003398,56,MESH_D007239
MESH_D003643,56,MESH_D008103
MESH_D003643,56,MESH_D010195
MESH_D003643,56,MESH_D014786
MESH_D003681,56,MESH_D003371
MESH_D003967,56,MESH_D058625
MESH_D004244,56,MESH_D000079225
MESH_D004244,56,MESH_D007022
MESH_D004342,56,MESH_D007970
MESH_D004401,56,MESH_D007238
MESH_D004617,56,MESH_D011655
MESH_D004660,56,MESH_D008581
MESH_D005076,56,MESH_D000857
MESH_D005334,56,MESH_D001416
MESH_D005334,56,MESH_D003244
MESH_D005911,56,MESH_D050197
MESH_D006261,56,MESH_D001037
MESH_D006261,56,MESH_D007249
MESH_D006261,56,MESH_D008133
MESH_D006261,56,MESH_D012893
MESH_D006333,56,MESH_D006470
MESH_D006470,56,MESH_D006333
MESH_D006973,56,MESH_D007008
MESH_D006973,56,MESH_D010024
MESH_D006973,56,MESH_D020271
MESH_D007008,56,MESH_D006973
MESH_D007022,56,MESH_D004244
MESH_D007022,56,MESH_D015746
MESH_D007153,56,MESH_D012128
MESH_D007238,56,MESH_D004401
MESH_D007239,56,MESH_D000077192
MESH_D007239,56,MESH_D003398
MESH_D007249,56,MESH_D006261
MESH_D007319,56,MESH_D012128
MESH_D007674,56,MESH_D001145
MESH_D007970,56,MESH_D004342
MESH_D008103,56,MESH_D003643
MESH_D008107,56,MESH_D002561
MESH_D008133,56,MESH_D006261
MESH_D008175,56,MESH_D002318
MESH_D008175,56,MESH_D009223
MESH_D008231,56,MESH_D001259
MESH_D008581,56,MESH_D001927
MESH_D008581,56,MESH_D004660
MESH_D009102,56,MESH_D003141
MESH_D009202,56,MESH_D018754
MESH_D009203,56,MESH_D054556
MESH_D009223,56,MESH_D001996
MESH_D009223,56,MESH_D008175
MESH_D009325,56,MESH_D014786
MESH_D009503,56,MESH_D002289
MESH_D009765,56,MESH_D000857
MESH_D010024,56,MESH_D006973
MESH_D010146,56,MESH_D045169
MESH_D010195,56,MESH_D003643
MESH_D011014,56,MESH_D002544
MESH_D011014,56,MESH_D011471
MESH_D011471,56,MESH_D011014
MESH_D011595,56,MESH_D012640
MESH_D011654,56,MESH_D018352
MESH_D011655,56,MESH_D004617
MESH_D012128,56,MESH_D007153
MESH_D012128,56,MESH_D007319
MESH_D012128,56,MESH_D015212
MESH_D012131,56,MESH_D000370
MESH_D012131,56,MESH_D001172
MESH_D012140,56,MESH_D055370
MESH_D012141,56,MESH_D051271
MESH_D012640,56,MESH_D003244
MESH_D012640,56,MESH_D011595
MESH_D012640,56,MESH_D058186
MESH_D012769,56,MESH_D051437
MESH_D012772,56,MESH_D060085
MESH_D012893,56,MESH_D006261
MESH_D013610,56,MESH_D000860
MESH_D013927,56,MESH_D058186
MESH_D014786,56,MESH_D003643
MESH_D014786,56,MESH_D009325
MESH_D015212,56,MESH_D012128
MESH_D015746,56,MESH_D007022
MESH_D015746,56,MESH_D056486
MESH_D016491,56,MESH_D029424
MESH_D018352,56,MESH_D011654
MESH_D018754,56,MESH_D009202
MESH_D018805,56,MESH_D055371
MESH_D020271,56,MESH_D006973
